sofifa_id_x,short_name_x,long_name,player_positions_x,overall_x,potential_x,age_x,nationality_name_x,nation_position_x,nation_jersey_number_x,club_name_x,league_name_x,value_eur_x,wage_eur_x,pace_x,shooting_x,passing_x,dribbling_x,defending_x,physic_x,sofifa_id_y,player_url,short_name_y,player_positions_y,overall_y,potential_y,value_eur_y,wage_eur_y,age_y,dob,height_cm,weight_kg,club_team_id,club_name_y,league_name_y,league_level,club_position,club_jersey_number,club_loaned_from,club_joined,club_contract_valid_until,nationality_id,nationality_name_y,nation_team_id,nation_position_y,nation_jersey_number_y,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace_y,shooting_y,passing_y,dribbling_y,defending_y,physic_y,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url,club_logo_url,club_flag_url,nation_logo_url,nation_flag_url
232999,T. Adams,Tyler Shaan Adams,"CDM, RWB",77,83,22,United States,CDM,4.0,RB Leipzig,German 1. Bundesliga,15500000.0,49000.0,81.0,48.0,70.0,73.0,74.0,75.0,232999,https://sofifa.com/player/232999/tyler-adams/220002,T. Adams,"CDM, RWB",77,83,15500000.0,49000.0,22,1999-02-14,175,72,112172.0,RB Leipzig,German 1. Bundesliga,1.0,SUB,14.0,,2019-01-01,2025.0,95,United States,1387.0,CDM,4.0,Right,3,3,2,High/High,Normal (170-185),Yes,29500000.0,#Engine,Injury Prone,81.0,48.0,70.0,73.0,74.0,75.0,55,48,65,80,33,70,52,42,74,73,78,83,79,77,85,51,84,86,68,46,78,74,65,74,51,76,74,77,69,6,13,12,8,7,,64+2,64+2,64+2,69,68,68,68,69,71+2,71+2,71+2,71+2,74+2,74+2,74+2,71+2,74+2,76+2,76+2,76+2,74+2,74+2,74+2,74+2,74+2,74+2,16+2,https://cdn.sofifa.net/players/232/999/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
234777,Z. Steffen,Zack Thomas Steffen,GK,77,82,26,United States,GK,1.0,Manchester City,English Premier League,12000000.0,73000.0,,,,,,,234777,https://sofifa.com/player/234777/zack-steffen/220002,Z. Steffen,GK,77,82,12000000.0,73000.0,26,1995-04-02,191,86,10.0,Manchester City,English Premier League,1.0,SUB,13.0,,2019-07-01,2022.0,95,United States,1387.0,GK,1.0,Right,3,1,1,Medium/Medium,Stocky (185+),Yes,23100000.0,,"Rushes Out Of Goal, Saves with Feet",,,,,,,14,9,13,52,8,15,13,11,52,31,54,52,58,72,49,56,71,39,69,12,31,19,9,58,37,56,13,12,12,78,73,74,72,83,53.0,31+2,31+2,31+2,32,34,34,34,32,38+2,38+2,38+2,35+2,39+2,39+2,39+2,35+2,30+2,35+2,35+2,35+2,30+2,29+2,29+2,29+2,29+2,29+2,76+2,https://cdn.sofifa.net/players/234/777/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
238744,W. McKennie,Weston James Earl McKennie,"CM, RM, LM",77,82,22,United States,RCM,8.0,Juventus,Italian Serie A,16000000.0,57000.0,81.0,71.0,74.0,76.0,76.0,83.0,238744,https://sofifa.com/player/238744/weston-mckennie/220002,W. McKennie,"CM, RM, LM",77,82,16000000.0,57000.0,22,1998-08-28,183,84,45.0,Juventus,Italian Serie A,1.0,SUB,14.0,,2021-03-03,2025.0,95,United States,1387.0,RCM,8.0,Right,3,3,2,High/High,Normal (170-185),Yes,27600000.0,,Giant Throw-in,81.0,71.0,74.0,76.0,76.0,83.0,65,69,80,79,75,77,67,63,75,76,80,81,73,76,69,74,92,85,81,71,81,76,78,77,61,76,74,77,77,7,9,12,9,11,,76+2,76+2,76+2,75,76,76,76,75,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,76+2,77+2,77+2,77+2,76+2,77+2,78+2,78+2,78+2,77+2,17+2,https://cdn.sofifa.net/players/238/744/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
245541,G. Reyna,Giovanni Alejandro Reyna,"CAM, LM, RM",77,87,18,United States,ST,7.0,Borussia Dortmund,German 1. Bundesliga,22000000.0,18000.0,77.0,71.0,74.0,82.0,36.0,71.0,245541,https://sofifa.com/player/245541/giovanni-reyna/220002,G. Reyna,"CAM, LM, RM",77,87,22000000.0,18000.0,18,2002-11-13,185,79,22.0,Borussia Dortmund,German 1. Bundesliga,1.0,LCM,7.0,,2019-12-07,2025.0,95,United States,1387.0,ST,7.0,Right,2,4,2,Medium/Medium,Normal (185+),Yes,41800000.0,,Technical Dribbler (AI),77.0,71.0,74.0,82.0,36.0,71.0,69,68,45,79,75,85,78,64,64,79,78,76,84,77,76,78,66,74,75,76,57,33,72,78,50,76,35,35,37,10,13,14,12,7,,72+2,72+2,72+2,77,76,76,76,77,77+2,77+2,77+2,76+2,72+2,72+2,72+2,76+2,60+2,58+2,58+2,58+2,60+2,56+2,49+2,49+2,49+2,56+2,18+2,https://cdn.sofifa.net/players/245/541/22_120.png,https://cdn.sofifa.net/teams/22/60.png,https://cdn.sofifa.net/flags/de.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
251804,S. Dest,Sergiño Gianni Dest,"RB, RM",76,85,20,United States,LB,2.0,FC Barcelona,Spain Primera Division,15500000.0,67000.0,87.0,59.0,72.0,81.0,67.0,66.0,251804,https://sofifa.com/player/251804/sergino-dest/220002,S. Dest,"RB, RM",76,85,15500000.0,67000.0,20,2000-11-03,175,62,241.0,FC Barcelona,Spain Primera Division,1.0,RB,2.0,,2020-10-01,2025.0,95,United States,1387.0,LB,2.0,Right,4,4,1,High/Low,Normal (170-185),Yes,34900000.0,,Flair,87.0,59.0,72.0,81.0,67.0,66.0,73,58,58,77,44,83,72,38,67,77,89,86,88,76,76,65,56,80,60,62,68,68,75,72,39,73,67,70,69,11,10,10,15,15,,70+2,70+2,70+2,76,74,74,74,76,75+2,75+2,75+2,77+2,74+2,74+2,74+2,77+2,75+2,71+2,71+2,71+2,75+2,74+2,68+2,68+2,68+2,74+2,20+2,https://cdn.sofifa.net/players/251/804/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
233267,M. Turner,Matthew Charles Turner,GK,75,77,27,United States,SUB,22.0,New England Revolution,USA Major League Soccer,5000000.0,7000.0,,,,,,,233267,https://sofifa.com/player/233267/matt-turner/220002,M. Turner,GK,75,77,5000000.0,7000.0,27,1994-06-24,191,88,691.0,New England Revolution,USA Major League Soccer,1.0,GK,30.0,,2016-03-03,2021.0,95,United States,1387.0,SUB,22.0,Right,2,1,1,Medium/Medium,Lean (185+),Yes,7900000.0,,"Leadership, Comes For Crosses, Saves with Feet",,,,,,,13,15,14,24,16,16,13,14,29,24,38,39,48,69,42,50,55,35,64,18,25,27,15,55,14,49,11,11,11,76,71,66,79,76,38.0,29+2,29+2,29+2,27,30,30,30,27,31+2,31+2,31+2,28+2,31+2,31+2,31+2,28+2,26+2,28+2,28+2,28+2,26+2,25+2,26+2,26+2,26+2,25+2,74+2,https://cdn.sofifa.net/players/233/267/22_120.png,https://cdn.sofifa.net/teams/691/60.png,https://cdn.sofifa.net/flags/us.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
212591,W. Zimmerman,Walker Dwain Zimmerman,CB,74,76,28,United States,RCB,3.0,Nashville SC,USA Major League Soccer,4200000.0,8000.0,52.0,50.0,54.0,55.0,72.0,84.0,212591,https://sofifa.com/player/212591/walker-zimmerman/220002,W. Zimmerman,CB,74,76,4200000.0,8000.0,28,1993-05-19,191,89,114162.0,Nashville SC,USA Major League Soccer,1.0,SUB,25.0,,2020-02-11,2021.0,95,United States,1387.0,RCB,3.0,Right,3,2,1,Medium/Medium,Normal (185+),No,6400000.0,#Strength,Injury Prone,52.0,50.0,54.0,55.0,72.0,84.0,39,52,78,69,49,48,33,38,66,64,44,58,42,71,51,57,82,78,87,40,83,72,48,44,56,70,72,72,68,13,14,8,10,9,,59+2,59+2,59+2,53,56,56,56,53,55+2,55+2,55+2,56+2,61+2,61+2,61+2,56+2,64+2,70+2,70+2,70+2,64+2,66+2,74+2,74+2,74+2,66+2,18+2,https://cdn.sofifa.net/players/212/591/22_120.png,https://cdn.sofifa.net/teams/114162/60.png,https://cdn.sofifa.net/flags/us.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
241496,T. Weah,Timothy Tarpeh Weah,"ST, RM",74,81,21,United States,SUB,21.0,LOSC Lille,French Ligue 1,8500000.0,24000.0,87.0,71.0,67.0,76.0,45.0,61.0,241496,https://sofifa.com/player/241496/timothy-weah/220002,T. Weah,"ST, RM",74,81,8500000.0,24000.0,21,2000-02-22,183,66,65.0,LOSC Lille,French Ligue 1,1.0,SUB,22.0,,2019-06-29,2024.0,95,United States,1387.0,SUB,21.0,Right,3,3,2,High/Medium,Lean (170-185),Yes,17900000.0,,"Flair, Outside Foot Shot",87.0,71.0,67.0,76.0,45.0,61.0,62,73,67,71,71,75,64,45,63,75,86,88,87,74,71,70,69,60,65,69,52,44,76,72,60,70,41,44,38,7,9,12,15,14,,74+2,74+2,74+2,75,75,75,75,75,74+2,74+2,74+2,73+2,68+2,68+2,68+2,73+2,60+2,58+2,58+2,58+2,60+2,58+2,54+2,54+2,54+2,58+2,18+2,https://cdn.sofifa.net/players/241/496/22_120.png,https://cdn.sofifa.net/teams/65/60.png,https://cdn.sofifa.net/flags/fr.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
212478,G. Zardes,Gyasi Zardes,ST,73,73,29,United States,RW,9.0,Columbus Crew,USA Major League Soccer,3000000.0,9000.0,85.0,71.0,52.0,68.0,44.0,79.0,212478,https://sofifa.com/player/212478/gyasi-zardes/220002,G. Zardes,ST,73,73,3000000.0,9000.0,29,1991-09-02,188,80,687.0,Columbus Crew,USA Major League Soccer,1.0,ST,11.0,,2018-02-07,2021.0,95,United States,1387.0,RW,9.0,Right,5,3,3,High/High,Lean (185+),Yes,4500000.0,#Engine,,85.0,71.0,52.0,68.0,44.0,79.0,41,73,66,60,68,70,60,30,45,67,81,88,76,70,50,77,86,91,79,62,62,37,80,59,68,64,39,50,30,11,7,11,14,11,,73,73,73,68,71,71,71,68,67+3,67+3,67+3,67+3,62+3,62+3,62+3,67+3,57+3,55+3,55+3,55+3,57+3,56+3,54+3,54+3,54+3,56+3,17+3,https://cdn.sofifa.net/players/212/478/22_120.png,https://cdn.sofifa.net/teams/687/60.png,https://cdn.sofifa.net/flags/us.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
212722,D. Yedlin,DeAndre Roselle Yedlin,RB,73,73,27,United States,SUB,11.0,Galatasaray SK,Turkish Süper Lig,2900000.0,37000.0,92.0,51.0,62.0,73.0,67.0,69.0,212722,https://sofifa.com/player/212722/deandre-yedlin/220002,D. Yedlin,RB,73,73,2900000.0,37000.0,27,1993-07-09,172,75,325.0,Galatasaray SK,Turkish Süper Lig,1.0,SUB,2.0,,2021-02-01,2022.0,95,United States,1387.0,SUB,11.0,Right,3,3,1,High/Medium,Normal (170-185),Yes,5800000.0,"#Speedster, #Acrobat",,92.0,51.0,62.0,73.0,67.0,69.0,67,40,59,67,60,71,70,28,52,71,93,92,90,69,83,73,92,66,67,51,74,67,64,60,38,68,66,71,70,7,15,7,11,11,,64+2,64+2,64+2,68,66,66,66,68,66+2,66+2,66+2,68+2,64+2,64+2,64+2,68+2,71+2,67+2,67+2,67+2,71+2,71+2,69+2,69+2,69+2,71+2,17+2,https://cdn.sofifa.net/players/212/722/22_120.png,https://cdn.sofifa.net/teams/325/60.png,https://cdn.sofifa.net/flags/tr.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
217714,P. Arriola,Paul Joseph Arriola Hendricks,"RM, CAM, RW",73,74,26,United States,SUB,14.0,D.C. United,USA Major League Soccer,3600000.0,8000.0,81.0,67.0,67.0,73.0,57.0,75.0,217714,https://sofifa.com/player/217714/paul-arriola/220002,P. Arriola,"RM, CAM, RW",73,74,3600000.0,8000.0,26,1995-02-05,168,66,688.0,D.C. United,USA Major League Soccer,1.0,RW,7.0,,2017-08-10,2021.0,95,United States,1387.0,SUB,14.0,Right,3,3,1,High/High,Normal (170-),Yes,5700000.0,#Engine,,81.0,67.0,67.0,73.0,57.0,75.0,66,67,46,68,61,74,72,47,62,70,81,81,79,68,79,71,75,89,67,64,77,51,72,73,66,67,60,62,57,16,10,9,13,14,,68+2,68+2,68+2,71,71,71,71,71,71+2,71+2,71+2,72+2,69+2,69+2,69+2,72+2,67+2,65+2,65+2,65+2,67+2,65+2,61+2,61+2,61+2,65+2,19+2,https://cdn.sofifa.net/players/217/714/22_120.png,https://cdn.sofifa.net/teams/688/60.png,https://cdn.sofifa.net/flags/us.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
229348,A. Robinson,Antonee Robinson,"LB, LWB",73,80,23,United States,SUB,5.0,Fulham,English League Championship,6000000.0,33000.0,87.0,42.0,57.0,72.0,68.0,70.0,229348,https://sofifa.com/player/229348/antonee-robinson/220002,A. Robinson,"LB, LWB",73,80,6000000.0,33000.0,23,1997-08-08,183,70,144.0,Fulham,English League Championship,2.0,LB,33.0,,2020-08-20,2024.0,95,United States,1387.0,SUB,5.0,Left,3,3,1,High/Medium,Lean (170-185),Yes,12600000.0,,"Long Throw-in, Speed Dribbler (AI)",87.0,42.0,57.0,72.0,68.0,70.0,66,40,55,61,45,74,39,39,55,70,86,88,77,69,69,43,70,76,67,41,72,72,61,53,45,58,65,72,69,12,9,15,14,9,,59+2,59+2,59+2,66,63,63,63,66,63+2,63+2,63+2,67+2,63+2,63+2,63+2,67+2,71+2,67+2,67+2,67+2,71+2,71+2,68+2,68+2,68+2,71+2,18+2,https://cdn.sofifa.net/players/229/348/22_120.png,https://cdn.sofifa.net/teams/144/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
237000,R. Cannon,Reggie Jacob Cannon,RB,73,82,23,United States,RB,20.0,Boavista FC,Portuguese Liga ZON SAGRES,6500000.0,10000.0,90.0,36.0,60.0,70.0,66.0,75.0,237000,https://sofifa.com/player/237000/reggie-cannon/220002,R. Cannon,RB,73,82,6500000.0,10000.0,23,1998-06-11,180,75,1898.0,Boavista FC,Portuguese Liga ZON SAGRES,1.0,SUB,2.0,,2020-09-09,2025.0,95,United States,1387.0,RB,20.0,Right,3,2,1,High/High,Normal (170-185),Yes,15000000.0,"#Speedster, #Engine",Early Crosser,90.0,36.0,60.0,70.0,66.0,75.0,66,30,56,66,33,70,58,21,60,69,89,91,82,61,75,48,80,90,71,31,64,63,64,56,33,59,66,71,68,6,14,10,6,11,,57+2,57+2,57+2,65,61,61,61,65,63+2,63+2,63+2,68+2,64+2,64+2,64+2,68+2,71+2,67+2,67+2,67+2,71+2,71+2,67+2,67+2,67+2,71+2,15+2,https://cdn.sofifa.net/players/237/000/22_120.png,https://cdn.sofifa.net/teams/1898/60.png,https://cdn.sofifa.net/flags/pt.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
201447,S. Lletget,Sebastian Francisco Lletget,"CM, CAM",72,72,28,United States,LCM,16.0,LA Galaxy,USA Major League Soccer,2300000.0,7000.0,71.0,64.0,72.0,75.0,62.0,72.0,201447,https://sofifa.com/player/201447/sebastian-lletget/220002,S. Lletget,"CM, CAM",72,72,2300000.0,7000.0,28,1992-09-03,178,75,697.0,LA Galaxy,USA Major League Soccer,1.0,CAM,17.0,,2015-05-08,2021.0,95,United States,1387.0,LCM,16.0,Right,5,4,1,High/High,Normal (170-185),Yes,3500000.0,,"Finesse Shot, Flair",71.0,64.0,72.0,75.0,62.0,72.0,68,64,55,79,60,75,70,54,69,76,69,72,75,74,72,73,59,78,76,57,56,61,68,72,58,75,62,64,60,6,14,13,7,9,,69+2,69+2,69+2,72,71,71,71,72,72,72,72,73-1,72,72,72,73-1,69+2,69+2,69+2,69+2,69+2,68+2,64+2,64+2,64+2,68+2,16+2,https://cdn.sofifa.net/players/201/447/22_120.png,https://cdn.sofifa.net/teams/697/60.png,https://cdn.sofifa.net/flags/us.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
215565,M. Miazga,Matthew Miazga,CB,72,75,25,United States,SUB,23.0,Deportivo Alavés,Spain Primera Division,2800000.0,51000.0,51.0,26.0,47.0,58.0,73.0,77.0,215565,https://sofifa.com/player/215565/matt-miazga/220002,M. Miazga,CB,72,75,2800000.0,51000.0,25,1995-07-19,193,84,463.0,Deportivo Alavés,Spain Primera Division,1.0,SUB,4.0,Chelsea,,2022.0,95,United States,1387.0,SUB,23.0,Right,3,2,1,Low/Medium,Normal (185+),Yes,,,,51.0,26.0,47.0,58.0,73.0,77.0,25,18,73,67,34,51,27,21,62,66,53,50,57,70,42,35,63,71,83,32,75,75,27,32,31,71,72,72,70,10,7,14,7,15,,47+2,47+2,47+2,46,47,47,47,46,50+2,50+2,50+2,50+2,57+2,57+2,57+2,50+2,62+2,69+2,69+2,69+2,62+2,64+2,72+2,72+2,72+2,64+2,17+2,https://cdn.sofifa.net/players/215/565/22_120.png,https://cdn.sofifa.net/teams/463/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
176237,J. Altidore,Jozy Altidore,ST,71,71,31,United States,SUB,17.0,Toronto FC,USA Major League Soccer,1600000.0,6000.0,66.0,73.0,60.0,65.0,32.0,80.0,176237,https://sofifa.com/player/176237/jozy-altidore/220002,J. Altidore,ST,71,71,1600000.0,6000.0,31,1989-11-06,183,79,111651.0,Toronto FC,USA Major League Soccer,1.0,ST,17.0,,2015-01-16,2022.0,95,United States,1387.0,SUB,17.0,Right,4,3,3,Medium/Low,Normal (170-185),Yes,2400000.0,#Strength,Injury Prone,66.0,73.0,60.0,65.0,32.0,80.0,46,73,73,66,70,66,68,73,50,66,64,67,61,68,53,78,69,63,91,67,77,32,72,67,71,68,22,34,17,16,9,14,12,12,,71,71,71,65,69,69,69,65,67+3,67+3,67+3,64+3,61+3,61+3,61+3,64+3,48+3,51+3,51+3,51+3,48+3,46+3,49+3,49+3,49+3,46+3,18+3,https://cdn.sofifa.net/players/176/237/22_120.png,https://cdn.sofifa.net/teams/111651/60.png,https://cdn.sofifa.net/flags/ca.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
219736,E. Horvath,Ethan Shea Horvath,GK,71,75,26,United States,SUB,12.0,Nottingham Forest,English League Championship,2000000.0,22000.0,,,,,,,219736,https://sofifa.com/player/219736/ethan-horvath/220002,E. Horvath,GK,71,75,2000000.0,22000.0,26,1995-06-09,195,83,14.0,Nottingham Forest,English League Championship,2.0,SUB,1.0,,2021-07-13,2024.0,95,United States,1387.0,SUB,12.0,Right,3,1,1,Medium/Medium,Normal (185+),No,4000000.0,,Cautious With Crosses,,,,,,,11,17,13,31,14,16,16,17,30,22,48,49,54,72,32,43,64,30,64,19,27,10,11,50,11,31,14,9,8,78,66,57,62,76,48.0,29+2,29+2,29+2,29,30,30,30,29,32+2,32+2,32+2,30+2,30+2,30+2,30+2,30+2,24+2,26+2,26+2,26+2,24+2,24+2,24+2,24+2,24+2,24+2,70+2,https://cdn.sofifa.net/players/219/736/22_120.png,https://cdn.sofifa.net/teams/14/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
242075,J. Sargent,Joshua Thomas Sargent,"ST, RW",71,82,21,United States,SUB,19.0,Norwich City,English Premier League,4200000.0,18000.0,75.0,70.0,61.0,71.0,39.0,70.0,242075,https://sofifa.com/player/242075/josh-sargent/220002,J. Sargent,"ST, RW",71,82,4200000.0,18000.0,21,2000-02-20,185,79,1792.0,Norwich City,English Premier League,1.0,SUB,24.0,,2021-08-09,2025.0,95,United States,1387.0,SUB,19.0,Right,4,3,1,High/Medium,Normal (185+),Yes,9200000.0,,,75.0,70.0,61.0,71.0,39.0,70.0,58,71,66,66,65,70,62,56,55,71,78,73,76,73,68,75,64,77,68,65,66,43,74,62,58,67,32,37,33,8,7,9,8,9,,71+2,71+2,71+2,70,71,71,71,70,69+2,69+2,69+2,69+2,64+2,64+2,64+2,69+2,57+2,55+2,55+2,55+2,57+2,55+2,51+2,51+2,51+2,55+2,15+2,https://cdn.sofifa.net/players/242/075/22_120.png,https://cdn.sofifa.net/teams/1792/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
253177,Y. Musah,Yunus Dimoara Musah,"RM, LM, CAM",71,82,18,United States,SUB,18.0,Valencia CF,Spain Primera Division,4000000.0,7000.0,88.0,66.0,62.0,71.0,57.0,68.0,253177,https://sofifa.com/player/253177/yunus-musah/220002,Y. Musah,"RM, LM, CAM",71,82,4000000.0,7000.0,18,2002-11-29,178,73,461.0,Valencia CF,Spain Primera Division,1.0,SUB,30.0,,2019-07-01,2026.0,95,United States,1387.0,SUB,18.0,Right,3,4,1,High/Medium,Normal (170-185),No,9200000.0,,,88.0,66.0,62.0,71.0,57.0,68.0,64,62,44,68,48,74,60,40,60,73,86,89,68,57,66,77,64,73,70,73,59,59,70,59,50,63,58,57,58,15,6,14,6,10,,67+2,67+2,67+2,70,70,70,70,70,69+2,69+2,69+2,70+2,66+2,66+2,66+2,70+2,66+2,63+2,63+2,63+2,66+2,64+2,60+2,60+2,60+2,64+2,15+2,https://cdn.sofifa.net/players/253/177/22_120.png,https://cdn.sofifa.net/teams/461/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
247361,B. Aaronson,Brenden Russell Aaronson,"CAM, CM, LM",70,81,20,United States,SUB,15.0,FC Red Bull Salzburg,Austrian Football Bundesliga,3500000.0,11000.0,80.0,62.0,63.0,73.0,50.0,56.0,247361,https://sofifa.com/player/247361/brenden-aaronson/220002,B. Aaronson,"CAM, CM, LM",70,81,3500000.0,11000.0,20,2000-10-22,176,66,191.0,FC Red Bull Salzburg,Austrian Football Bundesliga,1.0,CAM,11.0,,2021-01-04,2025.0,95,United States,1387.0,SUB,15.0,Right,3,3,1,High/High,Lean (170-185),No,6000000.0,,,80.0,62.0,63.0,73.0,50.0,56.0,55,64,37,70,51,72,50,35,64,72,81,80,85,63,81,61,51,71,50,63,53,51,68,69,41,67,57,51,41,12,13,7,7,13,,64+2,64+2,64+2,69,69,69,69,69,70+2,70+2,70+2,69+2,67+2,67+2,67+2,69+2,61+2,60+2,60+2,60+2,61+2,59+2,52+2,52+2,52+2,59+2,17+2,https://cdn.sofifa.net/players/247/361/22_120.png,https://cdn.sofifa.net/teams/191/60.png,https://cdn.sofifa.net/flags/at.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
198261,T. Ream,Timothy Michael Ream,CB,69,69,33,United States,SUB,13.0,Fulham,English League Championship,675000.0,22000.0,57.0,43.0,67.0,68.0,70.0,69.0,198261,https://sofifa.com/player/198261/tim-ream/220002,T. Ream,CB,69,69,675000.0,22000.0,33,1987-10-05,186,80,144.0,Fulham,English League Championship,2.0,LCB,13.0,,2015-08-20,2022.0,95,United States,1387.0,SUB,13.0,Left,3,2,1,Medium/Medium,Normal (185+),Yes,1300000.0,,"Solid Player, Leadership, Team Player",57.0,43.0,67.0,68.0,70.0,69.0,61,40,69,72,51,66,65,52,69,70,54,59,66,59,65,48,72,67,72,40,62,71,40,67,49,80,69,71,68,15,14,15,8,10,,55+2,55+2,55+2,59,58,58,58,59,61+2,61+2,61+2,62+2,65+2,65+2,65+2,62+2,66+2,69,69,69,66+2,66+2,69,69,69,66+2,17+2,https://cdn.sofifa.net/players/198/261/22_120.png,https://cdn.sofifa.net/teams/144/60.png,https://cdn.sofifa.net/flags/gb-eng.png,https://cdn.sofifa.net/teams/1387/60.png,https://cdn.sofifa.net/flags/us.png
173731,G. Bale,Gareth Frank Bale,"RM, RW",82,82,31,Wales,RM,11.0,Real Madrid CF,Spain Primera Division,25000000.0,170000.0,82.0,84.0,82.0,80.0,55.0,70.0,173731,https://sofifa.com/player/173731/gareth-bale/220002,G. Bale,"RM, RW",82,82,25000000.0,170000.0,31,1989-07-16,185,82,243.0,Real Madrid CF,Spain Primera Division,1.0,RW,18.0,,2013-09-01,2022.0,50,Wales,1367.0,RM,11.0,Left,3,4,4,Medium/Medium,Unique,Yes,51300000.0,"#Distance Shooter, #Crosser, #FK Specialist","Long Throw-in, Injury Prone, Long Shot Taker (AI), Speed Dribbler (AI), Outside Foot Shot, Chip Shot (AI)",82.0,84.0,82.0,80.0,55.0,70.0,86,82,84,80,85,80,91,87,79,83,80,83,78,78,64,90,84,61,76,87,64,53,82,79,76,85,50,53,50,15,15,11,5,6,,82,82,82,82,82,82,82,82,81+1,81+1,81+1,80+2,77+3,77+3,77+3,80+2,68+3,67+3,67+3,67+3,68+3,67+3,64+3,64+3,64+3,67+3,18+3,https://cdn.sofifa.net/players/173/731/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/es.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
186561,A. Ramsey,Aaron Ramsey,"CM, CAM, LM",80,80,30,Wales,CAM,20.0,Juventus,Italian Serie A,20000000.0,81000.0,66.0,70.0,81.0,83.0,66.0,66.0,186561,https://sofifa.com/player/186561/aaron-ramsey/220002,A. Ramsey,"CM, CAM, LM",80,80,20000000.0,81000.0,30,1990-12-26,183,76,45.0,Juventus,Italian Serie A,1.0,SUB,8.0,,2019-07-01,2023.0,50,Wales,1367.0,CAM,20.0,Right,3,3,3,Medium/Medium,Lean (170-185),Yes,33000000.0,,"Injury Prone, Outside Foot Shot",66.0,70.0,81.0,83.0,66.0,66.0,75,61,55,85,77,85,83,73,81,84,63,69,73,76,80,80,63,65,66,77,68,66,78,82,75,80,68,67,67,6,11,5,10,8,,72+3,72+3,72+3,77,77,77,77,77,79+1,79+1,79+1,77+3,79+1,79+1,79+1,77+3,72+3,74+3,74+3,74+3,72+3,70+3,68+3,68+3,68+3,70+3,16+3,https://cdn.sofifa.net/players/186/561/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/it.png,https://cdn.sofifa.net/teams/1367/60.png,https://cdn.sofifa.net/flags/gb-wls.png
